shortID,siteID,basin,state,siteName,siteUse,destinationCode,destinationFlag,dataSource,usbrID,usgsID,cdssID,wyseoID,utdwrID,nmoseID,historicalRecord,decLat,decLong,dest_decLat,dest_decLong,notes,startDate,endDate,no_fill_years
1140,div_1140_irrigation,cms,ut,cms_ut_moab_irrigation_co_diversion_1,irrigation,119,0,UTDWR,,,,,9508,,,38.56245,-109.529121,,,,,,
1141,div_1141_irrigation,cms,ut,cms_ut_moab_irrigation_co_diversion_2,irrigation,119,0,UTDWR,,,,,5230,,,38.562113,-109.514437,,,,,,
1142,div_1142_irrigation,cms,ut,cms_ut_moab_irrigation_co_diversion_3,irrigation,119,0,UTDWR,,,,,5229,,,38.561528,-109.520733,,,,,,
1143,div_1143_intrabasin,cms,ut,cms_ut_sheley_tunnel,intrabasin,0,0,UTDWR,,,,,2885,,,38.483577,-109.408312,38.479026,-109.425938,diverts to offstream reservoir,,,
1144,div_1144_irrigation,cms,ut,cms_ut_torrey_canal,irrigation,119,0,UTDWR,,,,,3323,,,38.30697,-111.517414,,,,,,
1145,div_1145_irrigation,grb,ut,grb_ut_ashley_central_canal,irrigation,11,0,UTDWR,,,,,3133,,,40.491548,-109.585635,,,,,,
1146,div_1146_irrigation,grb,ut,grb_ut_avery_ditch,irrigation,10,0,UTDWR,,,,,2991,,,39.335201,-110.956605,,,,,,
1147,div_1147_irrigation,grb,ut,grb_ut_baldy_spring_ditch,irrigation,28,0,UTDWR,,,,,9582,,,40.987823,-110.025559,,,,,,
1148,div_1148_irrigation,grb,ut,grb_ut_bench_canal,irrigation,52,0,UTDWR,,,,,2962,,y,40.39828,-109.917308,,,,,,
1149,div_1149_irrigation,grb,ut,grb_ut_bsw_feeder_pipe,irrigation,49;52,0,UTDWR,,,,,10608,,,40.327749,-110.293455,40.30002,-110.23696,diverts water to big sandwash reservoir where it is eventually applied to irrigated lands,1/1/2012,,
1150,div_1150_irrigation,grb,ut,grb_ut_blue_cut_canal,irrigation,10,0,UTDWR,,,,,9197,,y,39.235632,-111.060368,,,,,,
1151,div_1151_irrigation,grb,ut,grb_ut_boneta_canal,irrigation,49,0,UTDWR,,,,,4451,,y,40.414806,-110.355391,,,,,,
1152,div_1152_irrigation,grb,ut,grb_ut_canal_c,irrigation,49;52,0,UTDWR,,,,,2926,,y,40.40231,-110.342908,,,diverted water applied directly to irrigated lands or stored in Big Sandwash Reservoir (eventually applied to irrigated lands),,,
1153,div_1153_irrigation,grb,ut,grb_ut_carbon_canal,irrigation,69,0,UTDWR,,,,,29,,,39.645256,-110.863899,,,,,,
1154,div_1154_irrigation,grb,ut,grb_ut_cedarview_canal,irrigation,52,0,UTDWR,,,,,2947,,y,40.520666,-110.044839,,,,,,
1155,div_1155_irrigation,grb,ut,grb_ut_cleveland_canal,irrigation,10;69,0,UTDWR,,,,,2994,,,39.358066,-111.030475,,,some diverted water stored in Huntington Reservoir for future irrigation releases,,,
1156,div_1156_irrigation,grb,ut,grb_ut_clipper_and_western_pipeline,irrigation,10,0,UTDWR,,,,,9205,,y,39.261301,-111.124689,,,,,,
1157,div_1157_irrigation,grb,ut,grb_ut_cottonwood_creek_huntington_canal,irrigation,10,0,UTDWR,,,,,9449,,y,39.257195,-111.108656,,,,,,
1158,div_1158_intrabasin,grb,ut,grb_ut_currant_creek_to_strawberry_reservoir,intrabasin,1024,0,UTDWR,,,,,4162,,y,40.333083,-111.057177,40.217241,-111.104192,,4/23/1985,,
1159,div_1159_irrigation,grb,ut,grb_ut_deep_creek_canal,irrigation,52,0,UTDWR,,,,,2968,,y,40.426233,-109.903291,,,,,,
1160,div_1160_intrabasin,grb,ut,grb_ut_docs_south_fork_diversion,intrabasin,893,0,UTDWR,,,,,3072,,,40.55072,-110.709012,40.35215,-111.05889,,5/24/1989,,
1161,div_1161_irrigation,grb,ut,grb_ut_dodd_ditch,irrigation,52,0,UTDWR,,,,,2948,,y,40.513769,-110.030299,,,,,,
1162,div_1162_irrigation,grb,ut,grb_ut_dodds_ditch,irrigation,11,0,UTDWR,,,,,3136,,,40.491704,-109.585495,,,,,,
1163,div_1163_irrigation,grb,ut,grb_ut_dry_gulch_no_1_canal_class_b,irrigation,49;52,0,UTDWR,,,,,2925,,y,40.41954,-110.354346,,,,,,
1164,div_1164_irrigation,grb,ut,grb_ut_duchesne_feeder_canal,irrigation,49,0,UTDWR,,,,,516,,,40.171295,-110.303141,,,some diverted water stored in Lake BoreHam where it is eventually released for irrigation. Other water applied directly to irrigated lands,,,
1165,div_1165_interbasin,grb,ut,grb_ut_duchesne_tunnel,interbasin,0,-1,UTDWR,,,,,530,,,40.624854,-110.8909,,,,,,
1166,div_1166_municipal,grb,ut,grb_ut_duchesne_valley_treatment_plant,municipal,49,0,UTDWR,,,,,3027,,,40.194528,-110.43859,,,,1/1/1982,,
1167,div_1167_irrigation,grb,ut,grb_ut_eastside_canal,irrigation,70,0,UTDWR,,,,,9504,,,39.080411,-110.139528,,,,,,
1168,div_1168_interbasin,grb,ut,grb_ut_ephraim_tunnel,interbasin,0,-1,USGS,,USGS_09319000,,,,,,39.335887,-111.427966,,,,,,
1169,div_1169_interbasin,grb,ut,grb_ut_fairview_tunnel,interbasin,0,-1,USGS,,USGS_09309600,,,,,,39.664373,-111.31439,,,,,,
1170,div_1170_irrigation,grb,ut,grb_ut_farm_creek_canal,irrigation,13,0,UTDWR,,,,,510,,,40.401562,-110.76365,,,,,,
1171,div_1171_irrigation,grb,ut,grb_ut_farm_creek_canal_whiterocks,irrigation,52,0,UTDWR,,,,,2963,,y,40.550372,-109.923815,,,,,,
1172,div_1172_irrigation,grb,ut,grb_ut_farnsworth_canal,irrigation,49,0,UTDWR,,,,,2920,,y,40.542765,-110.4742,,,some diverted water stored in Twin Pots Reservoir,,,
1173,div_1173_irrigation,grb,ut,grb_ut_glenn_canal,irrigation,69,0,UTDWR,,,,,31,,,39.701447,-110.865637,,,,,,
1174,div_1174_irrigation,grb,ut,grb_ut_green_river_canal_company,irrigation,70,0,UTDWR,,,,,8511,,,39.075924,-110.147144,,,,,,
1175,div_1175_irrigation,grb,ut,grb_ut_gregory_canal,irrigation,28,0,UTDWR,,,,,9615,,,40.948273,-110.159317,,,,,,
1176,div_1176_irrigation,grb,ut,grb_ut_grey_mountain_canal,irrigation,49;53;70,0,UTDWR,,,,,525,,,40.167381,-110.28656,,,,,,
1177,div_1177_intrabasin,grb,ut,grb_ut_hades_diversion,intrabasin,893,0,UTDWR,,,,,2990,,y,40.54452,-110.860738,40.35215,-111.05889,,12/28/1987,,
1178,div_1178_irrigation,grb,ut,grb_ut_henry_jim_canal,irrigation,52;53;11,0,UTDWR,,,,,2977,,y,40.273939,-109.851286,,,,,,
1179,div_1179_irrigation,grb,ut,grb_ut_hicken_ditch,irrigation,13,0,UTDWR,,,,,1551,,,40.347055,-110.703046,,,,,,
1180,div_1180_irrigation,grb,ut,grb_ut_highline_canal,irrigation,11,0,UTDWR,,,,,3128,,,40.51208,-109.594498,,,,,,
1181,div_1181_irrigation,grb,ut,grb_ut_huntington_canal,irrigation,10,0,UTDWR,,,,,2996,,,39.3495,-111.013686,,,,,,
1182,div_1182_irrigation,grb,ut,grb_ut_interstate_canal,irrigation,28,0,UTDWR,,,,,9591,,,40.947666,-110.056447,,,,,,
1183,div_1183_irrigation,grb,ut,grb_ut_island_ditch,irrigation,11,0,UTDWR,,,,,3132,,,40.491609,-109.585528,,,,,,
1184,div_1184_irrigation,grb,ut,grb_ut_jasper_pike_canal,irrigation,13,0,UTDWR,,,,,512,,,40.385491,-110.744546,,,,,,
1185,div_1185_irrigation,grb,ut,grb_ut_jeffs_ditch,irrigation,10,0,UTDWR,,,,,2993,,,39.233004,-110.929285,,,,,,
1186,div_1186_irrigation,grb,ut,grb_ut_johnson_ditch,irrigation,10,0,UTDWR,,,,,3033,,,39.269273,-111.146457,,,,,,
1187,div_1187_intrabasin,grb,ut,grb_ut_knight_diversion,intrabasin,998,0,UTDWR,,,,,2137,,y,40.240625,-110.412092,40.218433,-110.42317,,,,
1188,div_1188_intrabasin,grb,ut,grb_ut_layout_diversion,intrabasin,1024,0,UTDWR,,,,,2519,,,40.29707,-111.048729,40.217241,-111.104192,,,,
1189,div_1189_irrigation,grb,ut,grb_ut_leland_canal,irrigation,70,0,UTDWR,,,,,555,,,40.208279,-109.802895,,,,,,
1190,div_1190_irrigation,grb,ut,grb_ut_mammoth_canal,irrigation,10,0,UTDWR,,,,,3022,,y,39.251348,-111.100455,,,,,,
1191,div_1191_irrigation,grb,ut,grb_ut_mill_ditch,irrigation,10,0,UTDWR,,,,,3969,,,39.210111,-111.025519,,,,,,
1192,div_1192_irrigation,grb,ut,grb_ut_moffat_canal,irrigation,52,0,UTDWR,,,,,2972,,y,40.349274,-109.839658,,,,,,
1193,div_1193_irrigation,grb,ut,grb_ut_myton_townsite_canal,irrigation,49;70,0,UTDWR,,,,,528,,,40.203651,-110.106408,,,,,,
1194,div_1194_irrigation,grb,ut,grb_ut_new_tabby_canal,irrigation,13,0,UTDWR,,,,,511,,,40.389894,-110.750839,,,,,,
1195,div_1195_intrabasin,grb,ut,grb_ut_north_ditch,intrabasin,0,0,UTDWR,,,,,2995,,,39.347406,-111.003922,39.352472,-110.952104,diversion to offstream irrigation reservoir,,,
1196,div_1196_irrigation,grb,ut,grb_ut_orchard_mesa_canal,irrigation,49,0,UTDWR,,,,,8494,,,40.240485,-110.41199,,,,,,
1197,div_1197_irrigation,grb,ut,grb_ut_ouray_park_canal,irrigation,52;53;70;11,0,UTDWR,,,,,2970,,y,40.383715,-109.859241,,,water is applied directly to irrigated lands or stored in Bullock/Cottonwood Reservoirs for future application to irrigated lands,,,
1198,div_1198_irrigation,grb,ut,grb_ut_ouray_school_canal,irrigation,53;52,0,UTDWR,,,,,529,,,40.201839,-109.907519,,,,,,
1199,div_1199_irrigation,grb,ut,grb_ut_pahcease_canal,irrigation,49,0,UTDWR,,,,,524,,,40.170968,-110.165888,,,,,,
1200,div_1200_irrigation,grb,ut,grb_ut_payne_canal,irrigation,49;52,0,UTDWR,,,,,2922,,y,40.466091,-110.349206,,,,,,
1201,div_1201_irrigation,grb,ut,grb_ut_pioneer_canal,irrigation,49,0,UTDWR,,,,,513,,,40.282554,-110.466556,,,,,,
1202,div_1202_industrial,grb,ut,grb_ut_power_plant_diversion_a,industrial,10,0,UTDWR,,,,,9544,,,39.391051,-111.092764,,,,,,
1203,div_1203_industrial,grb,ut,grb_ut_power_plant_diversion_b,industrial,10,0,UTDWR,,,,,9680,,,39.391051,-111.092764,,,,,,
1204,div_1204_irrigation,grb,ut,grb_ut_price_wellington_canal,irrigation,69,0,UTDWR,,,,,30,,,39.64256,-110.860734,,,,,,
1205,div_1205_irrigation,grb,ut,grb_ut_purdy_canal,irrigation,49,0,UTDWR,,,,,2929,,y,40.287473,-110.248737,,,,,,
1206,div_1206_irrigation,grb,ut,grb_ut_red_cap_canal,irrigation,49,0,UTDWR,,,,,2931,,y,40.257884,-110.226374,,,,,,
1207,div_1207_irrigation,grb,ut,grb_ut_rhoades_canal,irrigation,13,0,UTDWR,,,,,509,,,40.4923,-110.844557,,,,,,
1208,div_1208_intrabasin,grb,ut,grb_ut_rhodes_diversion,intrabasin,893,0,UTDWR,,,,,2872,,y,40.474374,-110.931019,40.35215,-111.05889,,1/14/1988,,
1209,div_1209_irrigation,grb,ut,grb_ut_rock_point_canal,irrigation,11,0,UTDWR,,,,,3131,,,40.49178,-109.585524,,,,,,
1210,div_1210_irrigation,grb,ut,grb_ut_rocky_point_canal,irrigation,49,0,UTDWR,,,,,515,,,40.227665,-110.398021,,,,,,
1211,div_1211_irrigation,grb,ut,grb_ut_shanks_pipe,irrigation,49,0,UTDWR,,,,,3034,,,40.298324,-110.491776,,,,,,
1212,div_1212_irrigation,grb,ut,grb_ut_south_boneta_canal,irrigation,49,0,UTDWR,,,,,2928,,y,40.379197,-110.334171,,,,,,
1213,div_1213_interbasin,grb,ut,grb_ut_spring_city_tunnel,interbasin,0,-1,USGS,,USGS_09323000,,,,,,39.430309,-111.336568,,,,,,
1214,div_1214_irrigation,grb,ut,grb_ut_steinaker_ditch,irrigation,11,0,UTDWR,,,,,3127,,,40.519023,-109.595557,,,,,,
1215,div_1215_irrigation,grb,ut,grb_ut_steinaker_feeder_canal,irrigation,11,0,UTDWR,,,,,3134,,,40.492895,-109.585816,,,diverted water stored in steinaker reservoir where it is eventually applied to irrigated lands via steinaker service canal. Offstream reservoir,,,
1216,div_1216_irrigation,grb,ut,grb_ut_steinaker_service_canal,irrigation,11,0,UTDWR,,,,,8945,,,40.505315,-109.534149,,,fed by stored water in Steinaker Reservoir (reservoir is fed by steinaker feeder canal),,,
1217,div_1217_interbasin,grb,ut,grb_ut_strawberry_reservoir_total_diversions,interbasin,0,-1,UTDWR,,,,,8499,,y,40.165419,-111.188506,,,,,,
1218,div_1218_irrigation,grb,ut,grb_ut_thayns_diversion,irrigation,70,0,UTDWR,,,,,8509,,,39.076048,-110.147706,,,,,,
1219,div_1219_municipal,grb,ut,grb_ut_tyzack_diversion,municipal,11,0,USBR,2698,,,,,,,40.572972,-109.421858,,,,1/1/1983,,
1220,div_1220_irrigation,grb,ut,grb_ut_uintah_canal,irrigation,52,0,UTDWR,,,,,2949,,y,40.505829,-110.010403,,,,,,
1221,div_1221_irrigation,grb,ut,grb_ut_uintah_independent_canal,irrigation,52,0,UTDWR,,,,,2952,,y,40.474767,-109.965713,,,,,,
1222,div_1222_irrigation,grb,ut,grb_ut_uintah_number_1_canal,irrigation,52,0,UTDWR,,,,,2953,,y,40.461256,-109.95164,,,,,,
1223,div_1223_irrigation,grb,ut,grb_ut_up&l_brasher_ditch,irrigation,10,0,UTDWR,,,,,3061,,,39.255336,-110.91858,,,,,,
1224,div_1224_irrigation,grb,ut,grb_ut_upper_canal,irrigation,11,0,UTDWR,,,,,3129,,,40.509996,-109.595413,,,,,,
1225,div_1225_intrabasin,grb,ut,grb_ut_upper_stillwater_tunnel_to_currant_creek_reservoir,intrabasin,893,0,UTDWR,,,,,3346,,y,40.558914,-110.703308,40.217241,-111.104192,,5/24/1989,,
1226,div_1226_irrigation,grb,ut,grb_ut_us_lake_fork_canal,irrigation,49;52,0,UTDWR,,,,,2923,,y,40.43762,-110.363751,,,,,,
1227,div_1227_industrial,grb,ut,grb_ut_utah_power_and_light_diversion,industrial,10,0,UTDWR,,,,,3051,,,39.248174,-111.092279,,,,,,
1228,div_1228_irrigation,grb,ut,grb_ut_uteland_canal,irrigation,49,0,UTDWR,,,,,2930,,y,40.287473,-110.248737,,,,,,
1229,div_1229_intrabasin,grb,ut,grb_ut_vat_diversion,intrabasin,893,0,UTDWR,,,,,3065,,y,40.44999,-111.005112,40.217241,-111.104192,,5/27/1986,,
1230,div_1230_intrabasin,grb,ut,grb_ut_water_hollow_diversion,intrabasin,1024,0,UTDWR,,,,,9423,,y,40.248801,-111.03892,40.217241,-111.104192,,,,
1231,div_1231_irrigation,grb,ut,grb_ut_whiterocks_canal,irrigation,52,0,UTDWR,,,,,2964,,y,40.550701,-109.92071,,,,,,
1232,div_1232_irrigation,grb,ut,grb_ut_whiterocks_ouray_valley_canal,irrigation,52,0,UTDWR,,,,,2966,,y,40.490251,-109.912243,,,,,,
1233,div_1233_irrigation,grb,ut,grb_ut_wilberg_ditch,irrigation,10,0,UTDWR,,,,,3050,,,39.203299,-110.983462,,,,,,
1234,div_1234_irrigation,grb,ut,grb_ut_wilsonville_ditch,irrigation,10,0,UTDWR,,,,,3049,,,39.202694,-110.962118,,,,,,
1235,div_1235_intrabasin,grb,ut,grb_ut_win_diversion,intrabasin,893,0,UTDWR,,,,,3062,,y,40.474015,-110.921692,40.217241,-111.104192,,5/25/1988,,
1236,div_1236_irrigation,grb,ut,grb_ut_yellowstone_feeder_canal,irrigation,49;52,0,UTDWR,,,,,2921,,y,40.466093,-110.349154,,,,,,
1237,div_1237_irrigation,grb,wy,grb_wy_ada_ditch,irrigation,20,0,WYSEO,,,,1001,,,y,42.826842,-109.966205,,,,,,
1238,div_1238_irrigation,grb,wy,grb_wy_alexander_ditch,irrigation,19,0,WYSEO,,,,1002,,,y,42.958637,-109.970408,,,,,,
1239,div_1239_irrigation,grb,wy,grb_wy_alford_ditch,irrigation,20,0,WYSEO,,,,1003,,,y,42.212736,-110.230373,,,,,,
